[2026-05-04T17:22:48.078357Z] Helper 2+5 (frontend server + instrumentation) started
[2026-05-04T17:26:39.943604Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:42.584327Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:42.586729Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:42.596652Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:42.602301Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:42.612650Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:44.932476Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:44.936379Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:44.946425Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:44.951587Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:44.960918Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:56.633036Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:56.637393Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:56.707811Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:26:56.710079Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:27:09.944461Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:27:10.317530Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:27:39.948285Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:27:40.380478Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:28:09.938517Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:28:10.124158Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:28:39.946236Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:28:40.488964Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:28:53.411846Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:28:53.414796Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:28:53.460562Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:28:56.815644Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:05.104398Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:09.931997Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:09.940970Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:10.413887Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:10.415818Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:10.449622Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:16.017684Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:16.835162Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:36.102420Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:36.105627Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:36.151907Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:39.944589Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:29:39.957003Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:30:09.936276Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:30:09.946015Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:30:39.943171Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:30:39.959695Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:30:42.458308Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:30:42.461759Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:30:56.962081Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:06.480225Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:06.975503Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:09.893569Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:09.954953Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:09.972073Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:14.242984Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:14.252911Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:29.124035Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:29.127545Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:39.712755Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:39.943338Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:39.952954Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:40.742161Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:42.646061Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:42.648448Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:31:48.121339Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:32:09.933238Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:32:09.948686Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:32:28.129287Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:32:30.422732Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:32:30.426630Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:32:39.932016Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:32:39.942416Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:33:00.959289Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:33:00.961987Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:33:09.941646Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:33:09.952508Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:33:11.606134Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:33:11.609720Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:33:23.763559Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:33:39.941552Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:33:39.951287Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:03.806761Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:09.939699Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:09.961399Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:13.808664Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:16.025342Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:16.029333Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:23.825629Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:28.826161Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:33.837763Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:38.840305Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:39.938810Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:39.949204Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:34:46.318413Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:35:04.522072Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:35:09.941724Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:35:09.957574Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:35:17.037709Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:35:17.298224Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:35:38.618122Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:35:39.938321Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:35:39.948450Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:35:41.918401Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:35:45.384666Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:35:45.829093Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:36:09.940910Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:36:09.952011Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:36:18.390600Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:36:18.392551Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:36:33.819466Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:36:33.822456Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:36:52.937036Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:36:52.950602Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:37:01.719925Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:37:01.723463Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:37:08.821788Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:37:09.944594Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:37:09.959684Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:37:19.494729Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:37:19.497254Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:37:39.933219Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:37:39.944089Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:03.019529Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:07.128637Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:09.939100Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:09.942903Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:24.769289Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:32.592375Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:33.050359Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:39.110602Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:39.401375Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:39.641724Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:39.948183Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:39.959209Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:51.554840Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:38:51.558212Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:09.943318Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:09.955047Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:11.720477Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:11.723085Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:17.901368Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:21.583385Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:21.585872Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:33.607251Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:39.412088Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:39.415389Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:39.940526Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:39.944970Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:40.918328Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:47.894323Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:47.897590Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:39:53.400937Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:02.992158Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:09.855098Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:09.858347Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:09.934895Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:09.944870Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:36.541263Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:36.544720Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:39.932613Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:39.941977Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:54.541757Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:54.544539Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:55.681871Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:40:55.685121Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:08.206387Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:09.932863Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:09.942644Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:11.572458Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:19.959403Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:21.519982Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:23.221264Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:25.533600Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:25.536044Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:25.740451Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:25.742413Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:31.853754Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:32.941057Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:34.698288Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:39.933294Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:39.944499Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:40.981901Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:41:40.984788Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:09.932480Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:09.944547Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:20.255820Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:30.595775Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:33.326627Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:33.330310Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:35.275886Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:39.938081Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:39.953338Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:43.872342Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:46.092020Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:50.816114Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:50.818226Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:42:55.076627Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:43:06.139451Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:43:06.141617Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:43:09.934329Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:43:09.946341Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:43:39.946026Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:43:39.956342Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:43:41.937317Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:43:41.939297Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:43:58.347860Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:43:58.350038Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:44:09.934233Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:44:09.945352Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:44:27.716036Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:44:39.943518Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:44:39.953125Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:44:47.727162Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:44:52.729140Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:02.744911Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:07.756216Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:09.934205Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:09.944190Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:17.763406Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:27.778653Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:39.945138Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:39.954966Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:42.794726Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:47.797663Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:52.810208Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:59.595669Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:45:59.605282Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:46:09.942993Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:46:09.953612Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:46:16.666490Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:46:39.942841Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:46:39.961682Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:46:56.756473Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:46:57.888183Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:47:09.580824Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:47:09.941036Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:47:09.951758Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:47:12.908737Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:47:37.466966Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:47:37.938919Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:47:39.931866Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:47:39.943327Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
[2026-05-04T17:47:41.659252Z] 127.0.0.1 - "POST /telemetry HTTP/1.1" 200 -
